Instrument,Date,P/E (Daily Time Series Ratio)
GOOG.O,2023-04-11T00:00:00Z,23.1336105999587
GOOG.O,2023-04-12T00:00:00Z,22.9777030202153
GOOG.O,2023-04-13T00:00:00Z,23.5903539321648
GOOG.O,2023-04-14T00:00:00Z,23.9065608544614
GOOG.O,2023-04-17T00:00:00Z,23.2697552470586
GOOG.O,2023-04-18T00:00:00Z,22.9469606805476
GOOG.O,2023-04-19T00:00:00Z,22.8766924755928
GOOG.O,2023-04-20T00:00:00Z,23.1204353115297
GOOG.O,2023-04-21T00:00:00Z,23.1467858883877
GOOG.O,2023-04-24T00:00:00Z,23.2697552470586
GOOG.O,2023-04-25T00:00:00Z,22.8042283892332
GOOG.O,2023-04-26T00:00:00Z,22.7734860495654
GOOG.O,2023-04-27T00:00:00Z,23.9266477785734
GOOG.O,2023-04-28T00:00:00Z,23.871050957822
GOOG.O,2023-05-01T00:00:00Z,23.8399167382012
GOOG.O,2023-05-02T00:00:00Z,23.4218286461507
GOOG.O,2023-05-03T00:00:00Z,23.4418435016212
GOOG.O,2023-05-04T00:00:00Z,23.2817246578572
GOOG.O,2023-05-05T00:00:00Z,23.4774254669021
GOOG.O,2023-05-08T00:00:00Z,23.9666774895144
GOOG.O,2023-05-09T00:00:00Z,23.8732748306521
GOOG.O,2023-05-10T00:00:00Z,24.8517788758768
GOOG.O,2023-05-11T00:00:00Z,25.9236855799638
GOOG.O,2023-05-12T00:00:00Z,26.1327296259891
GOOG.O,2023-05-15T00:00:00Z,25.9103423429834
GOOG.O,2023-05-16T00:00:00Z,26.5775041920003
GOOG.O,2023-05-17T00:00:00Z,26.8732792783978
GOOG.O,2023-05-18T00:00:00Z,27.3158299715789
GOOG.O,2023-05-19T00:00:00Z,27.3002628617685
GOOG.O,2023-05-22T00:00:00Z,27.8095297398514
GOOG.O,2023-05-23T00:00:00Z,27.2557854051674
GOOG.O,2023-05-24T00:00:00Z,26.8866225153781
GOOG.O,2023-05-25T00:00:00Z,27.4603817055325
GOOG.O,2023-05-26T00:00:00Z,27.7116793353289
GOOG.O,2023-05-30T00:00:00Z,27.5026352893036
GOOG.O,2023-05-31T00:00:00Z,27.3247254628991
GOOG.O,2023-06-01T00:00:00Z,27.5137546534539
GOOG.O,2023-06-02T00:00:00Z,27.7250225723092
GOOG.O,2023-06-05T00:00:00Z,28.0230215315367
GOOG.O,2023-06-06T00:00:00Z,28.312124999444
GOOG.O,2023-06-07T00:00:00Z,27.2424421681871
GOOG.O,2023-06-08T00:00:00Z,27.162382746305
GOOG.O,2023-06-09T00:00:00Z,27.1823976017755
GOOG.O,2023-06-12T00:00:00Z,27.4959636708135
GOOG.O,2023-06-13T00:00:00Z,27.5382172545845
GOOG.O,2023-06-14T00:00:00Z,27.5026352893036
GOOG.O,2023-06-15T00:00:00Z,27.8184252311716
GOOG.O,2023-06-16T00:00:00Z,27.4715010696828
GOOG.O,2023-06-20T00:00:00Z,27.3758745379904
GOOG.O,2023-06-21T00:00:00Z,26.8087869663261
GOOG.O,2023-06-22T00:00:00Z,27.3869939021407
GOOG.O,2023-06-23T00:00:00Z,27.2068602029062
GOOG.O,2023-06-26T00:00:00Z,26.3173110708837
GOOG.O,2023-06-27T00:00:00Z,26.3150871980537
GOOG.O,2023-06-28T00:00:00Z,26.726503671614
GOOG.O,2023-06-29T00:00:00Z,26.486325405968
GOOG.O,2023-06-30T00:00:00Z,26.6197577757714
GOOG.O,2023-07-03T00:00:00Z,26.6642352323725
GOOG.O,2023-07-05T00:00:00Z,27.0756517059328
GOOG.O,2023-07-06T00:00:00Z,26.7109365618036
GOOG.O,2023-07-07T00:00:00Z,26.5708325735101
GOOG.O,2023-07-10T00:00:00Z,25.8969991060031
GOOG.O,2023-07-11T00:00:00Z,26.050446331277
GOOG.O,2023-07-12T00:00:00Z,26.448519567857
GOOG.O,2023-07-13T00:00:00Z,27.6961122255185
GOOG.O,2023-07-14T00:00:00Z,27.8918130345634
GOOG.O,2023-07-17T00:00:00Z,27.7205748266491
GOOG.O,2023-07-18T00:00:00Z,27.5226501447741
GOOG.O,2023-07-19T00:00:00Z,27.1379201451744
GOOG.O,2023-07-20T00:00:00Z,26.5085641342685
GOOG.O,2023-07-21T00:00:00Z,26.6909217063332
GOOG.O,2023-07-24T00:00:00Z,27.0267265036716
GOOG.O,2023-07-25T00:00:00Z,27.1779498561154
GOOG.O,2023-07-26T00:00:00Z,28.748004074135
GOOG.O,2023-07-27T00:00:00Z,27.374598319022
GOOG.O,2023-07-28T00:00:00Z,28.0473280149608
GOOG.O,2023-07-31T00:00:00Z,28.0769450455997
GOOG.O,2023-08-01T00:00:00Z,27.8294312895467
GOOG.O,2023-08-02T00:00:00Z,27.1588170957963
GOOG.O,2023-08-03T00:00:00Z,27.1736256111157
GOOG.O,2023-08-04T00:00:00Z,27.1016985367071
GOOG.O,2023-08-07T00:00:00Z,27.8252002851697
GOOG.O,2023-08-08T00:00:00Z,27.7976987567194
GOOG.O,2023-08-09T00:00:00Z,27.4296013759226
GOOG.O,2023-08-10T00:00:00Z,27.4359478824881
GOOG.O,2023-08-11T00:00:00Z,27.4084463540377
GOOG.O,2023-08-14T00:00:00Z,27.7828902414
GOOG.O,2023-08-15T00:00:00Z,27.4549874021845
GOOG.O,2023-08-16T00:00:00Z,27.2265131658279
GOOG.O,2023-08-17T00:00:00Z,27.4846044328233
GOOG.O,2023-08-18T00:00:00Z,26.9641908944555
GOOG.O,2023-08-21T00:00:00Z,27.1567015936078
GOOG.O,2023-08-22T00:00:00Z,27.3069022489904
GOOG.O,2023-08-23T00:00:00Z,28.0029024690026
GOOG.O,2023-08-24T00:00:00Z,27.4549874021845
GOOG.O,2023-08-25T00:00:00Z,27.4761424240693
GOOG.O,2023-08-28T00:00:00Z,27.7151941713684
GOOG.O,2023-08-29T00:00:00Z,28.4683129504697
GOOG.O,2023-08-30T00:00:00Z,28.7454437371616
GOOG.O,2023-08-31T00:00:00Z,28.8067933006277
GOOG.O,2023-09-01T00:00:00Z,28.6989026890148
GOOG.O,2023-09-05T00:00:00Z,28.7221732130882
GOOG.O,2023-09-06T00:00:00Z,28.4450424263964
GOOG.O,2023-09-07T00:00:00Z,28.6142826014754
GOOG.O,2023-09-08T00:00:00Z,28.8512188465859
GOOG.O,2023-09-11T00:00:00Z,28.9654559647642
GOOG.O,2023-09-12T00:00:00Z,28.6312066189833
GOOG.O,2023-09-13T00:00:00Z,28.921030418806
GOOG.O,2023-09-14T00:00:00Z,29.2150852230057
GOOG.O,2023-09-15T00:00:00Z,29.0670000698116
GOOG.O,2023-09-18T00:00:00Z,29.238355747079
GOOG.O,2023-09-19T00:00:00Z,29.2023922098747
GOOG.O,2023-09-20T00:00:00Z,28.2927262688253
GOOG.O,2023-09-21T00:00:00Z,27.5946105466246
GOOG.O,2023-09-22T00:00:00Z,27.5544160050434
GOOG.O,2023-09-25T00:00:00Z,27.7363491932533
GOOG.O,2023-09-26T00:00:00Z,27.1979538862833
GOOG.O,2023-09-27T00:00:00Z,27.6157655685095
GOOG.O,2023-09-28T00:00:00Z,27.9902094558717
GOOG.O,2023-09-29T00:00:00Z,27.6834616385411
GOOG.O,2023-10-02T00:00:00Z,28.3836928629303
GOOG.O,2023-10-03T00:00:00Z,28.0155954821335
GOOG.O,2023-10-04T00:00:00Z,28.6100515970984
GOOG.O,2023-10-05T00:00:00Z,28.5740880598941
GOOG.O,2023-10-06T00:00:00Z,29.1050791092043
GOOG.O,2023-10-09T00:00:00Z,29.2827812930372
GOOG.O,2023-10-10T00:00:00Z,29.2066232142517
GOOG.O,2023-10-11T00:00:00Z,29.733383259185
GOOG.O,2023-10-12T00:00:00Z,29.399133913404
GOOG.O,2023-10-13T00:00:00Z,29.0585380610576
GOOG.O,2023-10-16T00:00:00Z,29.4255776907601
GOOG.O,2023-10-17T00:00:00Z,29.5577965775406
GOOG.O,2023-10-18T00:00:00Z,29.1854681923669
GOOG.O,2023-10-19T00:00:00Z,29.1410426464086
GOOG.O,2023-10-20T00:00:00Z,28.6862096758839
GOOG.O,2023-10-23T00:00:00Z,28.8766048728477
GOOG.O,2023-10-24T00:00:00Z,29.3652858783882
GOOG.O,2023-10-25T00:00:00Z,26.5728229895854
GOOG.O,2023-10-26T00:00:00Z,23.4444651084316
GOOG.O,2023-10-27T00:00:00Z,23.4233750596753
GOOG.O,2023-10-30T00:00:00Z,23.8624315292394
GOOG.O,2023-10-31T00:00:00Z,23.789574997172
GOOG.O,2023-11-01T00:00:00Z,24.2439696840135
GOOG.O,2023-11-02T00:00:00Z,24.4433665086191
GOOG.O,2023-11-03T00:00:00Z,24.7520481313258
GOOG.O,2023-11-06T00:00:00Z,24.9725350046877
GOOG.O,2023-11-07T00:00:00Z,25.1105789601839
GOOG.O,2023-11-08T00:00:00Z,25.2773820730751
GOOG.O,2023-11-09T00:00:00Z,24.9706177275281
GOOG.O,2023-11-10T00:00:00Z,25.4211778600503
GOOG.O,2023-11-13T00:00:00Z,25.3253140020668
GOOG.O,2023-11-14T00:00:00Z,25.6186574074962
GOOG.O,2023-11-15T00:00:00Z,25.8103851234631
GOOG.O,2023-11-16T00:00:00Z,26.2532761473466
GOOG.O,2023-11-17T00:00:00Z,25.9426772474802
GOOG.O,2023-11-20T00:00:00Z,26.1229013004891
GOOG.O,2023-11-21T00:00:00Z,26.2609452559853
GOOG.O,2023-11-22T00:00:00Z,26.5523713842549
GOOG.O,2023-11-24T00:00:00Z,26.2072614955145
GOOG.O,2023-11-27T00:00:00Z,26.1535777350438
GOOG.O,2023-11-28T00:00:00Z,26.3050426306576
GOOG.O,2023-11-29T00:00:00Z,25.8813243783708
GOOG.O,2023-11-30T00:00:00Z,25.4096741970922
GOOG.O,2023-12-01T00:00:00Z,25.2812166273945
GOOG.O,2023-12-04T00:00:00Z,24.7846418430402
GOOG.O,2023-12-05T00:00:00Z,25.1144135145032
GOOG.O,2023-12-06T00:00:00Z,24.9284376300154
GOOG.O,2023-12-07T00:00:00Z,26.2532761473466
GOOG.O,2023-12-08T00:00:00Z,25.8813243783708
GOOG.O,2023-12-11T00:00:00Z,25.5553872612271
GOOG.O,2023-12-12T00:00:00Z,25.4077569199326
GOOG.O,2023-12-13T00:00:00Z,25.4173433057309
GOOG.O,2023-12-14T00:00:00Z,25.2965548446718
GOOG.O,2023-12-15T00:00:00Z,25.4230951372099
GOOG.O,2023-12-18T00:00:00Z,26.036623828304
GOOG.O,2023-12-19T00:00:00Z,26.1995923868758
GOOG.O,2023-12-20T00:00:00Z,26.5236122268599
GOOG.O,2023-12-21T00:00:00Z,26.922405876071
GOOG.O,2023-12-22T00:00:00Z,27.1275545321556
GOOG.O,2023-12-26T00:00:00Z,27.1333063636346
GOOG.O,2023-12-27T00:00:00Z,26.9128194902727
GOOG.O,2023-12-28T00:00:00Z,26.8859776100373
GOOG.O,2023-12-29T00:00:00Z,26.7824446434152
GOOG.O,2024-01-02T00:00:00Z,26.4910185151455
GOOG.O,2024-01-03T00:00:00Z,26.6348143021207
GOOG.O,2024-01-04T00:00:00Z,26.1497431807245
GOOG.O,2024-01-05T00:00:00Z,26.0232028881863
GOOG.O,2024-01-08T00:00:00Z,26.6194760848434
GOOG.O,2024-01-09T00:00:00Z,27.0240215655335
GOOG.O,2024-01-10T00:00:00Z,27.2790194277695
GOOG.O,2024-01-11T00:00:00Z,27.2406738845761
GOOG.O,2024-01-12T00:00:00Z,27.3499586826772
GOOG.O,2024-01-16T00:00:00Z,27.3192822481225
GOOG.O,2024-01-17T00:00:00Z,27.1237199778363
GOOG.O,2024-01-18T00:00:00Z,27.5090926869297
GOOG.O,2024-01-19T00:00:00Z,28.0651030632337
GOOG.O,2024-01-22T00:00:00Z,27.9903292540066
GOOG.O,2024-01-23T00:00:00Z,28.1916433557719
GOOG.O,2024-01-24T00:00:00Z,28.5099113642769
GOOG.O,2024-01-25T00:00:00Z,29.1176882238919
GOOG.O,2024-01-26T00:00:00Z,29.1780824544215
GOOG.O,2024-01-29T00:00:00Z,29.4321216780776
GOOG.O,2024-01-30T00:00:00Z,29.0390798603455
GOOG.O,2024-01-31T00:00:00Z,26.8610530069616
GOOG.O,2024-02-01T00:00:00Z,24.770561707056
GOOG.O,2024-02-02T00:00:00Z,24.9846456209311
GOOG.O,2024-02-05T00:00:00Z,25.2127678242406
GOOG.O,2024-02-06T00:00:00Z,25.2864688437714
GOOG.O,2024-02-07T00:00:00Z,25.5391580535912
GOOG.O,2024-02-08T00:00:00Z,25.6040851422254
GOOG.O,2024-02-09T00:00:00Z,26.1463140716304
GOOG.O,2024-02-12T00:00:00Z,25.8883605032727
GOOG.O,2024-02-13T00:00:00Z,25.468966606419
GOOG.O,2024-02-14T00:00:00Z,25.6093495007633
GOOG.O,2024-02-15T00:00:00Z,25.053082281924
GOOG.O,2024-02-16T00:00:00Z,24.6582553915805
GOOG.O,2024-02-20T00:00:00Z,24.7635425623388
GOOG.O,2024-02-21T00:00:00Z,25.0144769859793
GOOG.O,2024-02-22T00:00:00Z,25.2847140575921
GOOG.O,2024-02-23T00:00:00Z,25.2619018372611
GOOG.O,2024-02-26T00:00:00Z,24.1405934686858
GOOG.O,2024-02-27T00:00:00Z,24.3704704581747
GOOG.O,2024-02-28T00:00:00Z,23.9317739133486
GOOG.O,2024-02-29T00:00:00Z,24.2967694386439
GOOG.O,2024-03-01T00:00:00Z,24.0651376629758
GOOG.O,2024-03-04T00:00:00Z,23.4000737010195
GOOG.O,2024-03-05T00:00:00Z,23.2807482408269
GOOG.O,2024-03-06T00:00:00Z,23.0578903960552
GOOG.O,2024-03-07T00:00:00Z,23.5808166774879
GOOG.O,2024-03-08T00:00:00Z,23.7615596539562
GOOG.O,2024-03-11T00:00:00Z,24.1581413304789
GOOG.O,2024-03-12T00:00:00Z,24.3037885833611
GOOG.O,2024-03-13T00:00:00Z,24.5301560004913
GOOG.O,2024-03-14T00:00:00Z,25.110990225841
GOOG.O,2024-03-15T00:00:00Z,24.7740712794146
GOOG.O,2024-03-18T00:00:00Z,25.9146822959623
GOOG.O,2024-03-19T00:00:00Z,25.8006211943075
GOOG.O,2024-03-20T00:00:00Z,26.1006896309685
GOOG.O,2024-03-21T00:00:00Z,25.9006440065278
GOOG.O,2024-03-22T00:00:00Z,26.4569112253672
GOOG.O,2024-03-25T00:00:00Z,26.3340761928159
GOOG.O,2024-03-26T00:00:00Z,26.4393633635741
GOOG.O,2024-03-27T00:00:00Z,26.4744590871602
GOOG.O,2024-03-28T00:00:00Z,26.4849878042361
GOOG.O,2024-04-01T00:00:00Z,27.2851703019987
GOOG.O,2024-04-02T00:00:00Z,27.1219751873234
GOOG.O,2024-04-03T00:00:00Z,27.1851474897784
GOOG.O,2024-04-04T00:00:00Z,26.4147963570639
GOOG.O,2024-04-05T00:00:00Z,26.7604892343868
GOOG.O,2024-04-08T00:00:00Z,27.1728639865233
GOOG.O,2024-04-09T00:00:00Z,27.4799515679014
GOOG.O,2024-04-10T00:00:00Z,27.3992314036535
GOOG.O,2024-04-11T00:00:00Z,27.9730464842859
GOOG.O,2024-04-12T00:00:00Z,27.6782424061628
GOOG.O,2024-04-15T00:00:00Z,27.1746187727026
GOOG.O,2024-04-16T00:00:00Z,27.0938986084546
GOOG.O,2024-04-17T00:00:00Z,27.2816607296401
GOOG.O,2024-04-18T00:00:00Z,27.3764191833225
GOOG.O,2024-04-19T00:00:00Z,27.0395002368961
GOOG.O,2024-04-22T00:00:00Z,27.4237984101637
GOOG.O,2024-04-23T00:00:00Z,27.7712460736659
GOOG.O,2024-04-24T00:00:00Z,27.9239124712654
GOOG.O,2024-04-25T00:00:00Z,27.3746643971432
GOOG.O,2024-04-26T00:00:00Z,26.80925437687
GOOG.O,2024-04-29T00:00:00Z,25.9049585037333
GOOG.O,2024-04-30T00:00:00Z,25.3795314188246
GOOG.O,2024-05-01T00:00:00Z,25.5479175469259
GOOG.O,2024-05-02T00:00:00Z,25.9782376520737
GOOG.O,2024-05-03T00:00:00Z,26.0749037626504
GOOG.O,2024-05-06T00:00:00Z,26.2089890128051
GOOG.O,2024-05-07T00:00:00Z,26.7001152197673
GOOG.O,2024-05-08T00:00:00Z,26.4085577572215
GOOG.O,2024-05-09T00:00:00Z,26.4989873445352
GOOG.O,2024-05-10T00:00:00Z,26.2947412076716
GOOG.O,2024-05-13T00:00:00Z,26.3711386176434
GOOG.O,2024-05-14T00:00:00Z,26.5582343155338
GOOG.O,2024-05-15T00:00:00Z,26.8965657025521
GOOG.O,2024-05-16T00:00:00Z,27.1569405487829
GOOG.O,2024-05-17T00:00:00Z,27.4500571421444
GOOG.O,2024-05-20T00:00:00Z,27.5841423922991
GOOG.O,2024-05-21T00:00:00Z,27.7291415581641
GOOG.O,2024-05-22T00:00:00Z,27.4999493282485
GOOG.O,2024-05-23T00:00:00Z,27.0587153073904
GOOG.O,2024-05-24T00:00:00Z,27.2832301448589
GOOG.O,2024-05-28T00:00:00Z,27.50306758988
GOOG.O,2024-05-29T00:00:00Z,27.4251110490923
GOOG.O,2024-05-30T00:00:00Z,26.834200469922
GOOG.O,2024-05-31T00:00:00Z,26.8950065717364
GOOG.O,2024-06-03T00:00:00Z,26.9994683363918
GOOG.O,2024-06-04T00:00:00Z,27.0961344469685
GOOG.O,2024-06-05T00:00:00Z,27.3487136391205
GOOG.O,2024-06-06T00:00:00Z,27.5545189067998
GOOG.O,2024-06-07T00:00:00Z,27.200596211624
GOOG.O,2024-06-10T00:00:00Z,27.2863484064903
GOOG.O,2024-06-11T00:00:00Z,27.5373684678266
GOOG.O,2024-06-12T00:00:00Z,27.7197867732696
GOOG.O,2024-06-13T00:00:00Z,27.3097353687267
GOOG.O,2024-06-14T00:00:00Z,27.5638736916944
GOOG.O,2024-06-17T00:00:00Z,27.6340345784032
GOOG.O,2024-06-18T00:00:00Z,27.2988214530164
GOOG.O,2024-06-20T00:00:00Z,27.4874762817225
GOOG.O,2024-06-21T00:00:00Z,28.0066668433682
GOOG.O,2024-06-24T00:00:00Z,27.9427424799223
GOOG.O,2024-06-25T00:00:00Z,28.6926844022994
GOOG.O,2024-06-26T00:00:00Z,28.6692974400631
GOOG.O,2024-06-27T00:00:00Z,28.9078444548733
GOOG.O,2024-06-28T00:00:00Z,28.3995678089379
GOOG.O,2024-07-01T00:00:00Z,28.5305347974611
GOOG.O,2024-07-02T00:00:00Z,28.8813392310055
GOOG.O,2024-07-03T00:00:00Z,28.9717688183192
